url_id,matches_official_slug_url,If_official_contract_address,No_of_ether_addresses,Twitter_link,if_twitter_active,Twitter_match,Followers,Age,Opensea_match,eth_tracker,label
3956709187,0,0,6,1,1,0,6656,220,0,0,0
3710658462,0,0,4,1,1,0,7490,221,0,0,0
3763329516,0,0,8925,1,1,0,7490,221,0,0,0
3922110665,0,0,9160,1,1,0,10932,222,0,0,0
3809377067,0,0,8,1,1,0,10932,222,0,0,0
3941035443,0,0,6,1,0,0,0,0,0,0,0
3934695151,0,0,3,1,1,0,3679,225,0,0,0
3775567898,0,0,2,1,1,0,10766,225,0,0,0
3916697899,0,0,7,1,0,0,0,0,0,0,0
3570681954,0,0,7,1,1,0,18508,226,0,0,0
3919941660,0,0,257,1,1,0,384,227,0,0,0
3724636167,0,0,4,1,1,0,1961,227,0,0,0
3477709672,0,0,4,1,1,0,5213,228,0,0,0
3267933731,0,0,6,1,1,0,2570,228,0,1,0
3216286424,0,0,8926,1,1,0,20322,228,0,0,0
3444446263,0,0,260,1,1,0,8877,229,0,0,0
3873100464,0,0,5,1,1,0,9127,230,0,0,0
3904892282,0,0,257,1,1,0,8382,230,0,0,0
3769625498,0,0,7,1,1,0,339,232,0,0,0
3076736206,0,0,17,1,1,0,11991,234,0,0,0
3168607615,0,0,5,1,1,0,5388,234,0,0,0
3479341408,0,0,2,1,1,0,20016,235,0,0,0
3885952701,0,0,6,1,1,0,27967,236,0,0,0
3186656744,0,0,2,1,1,0,2265,237,0,0,0
3681251580,0,0,2,1,1,0,10803,238,0,0,0
3940477737,0,0,6,1,1,0,28758,238,0,0,0
3084823259,0,0,3,1,1,0,754,238,0,0,0
3239732901,0,0,9130,1,1,0,4142,239,0,0,0
3897926880,0,0,6,1,1,0,32451,242,0,0,0
3897926880,0,0,17,1,1,0,32451,242,0,0,0
3875615858,0,0,8926,1,1,0,16293,243,0,0,0
3848165189,0,0,2,1,1,0,1379,244,0,0,0
3051474889,0,0,1,1,1,0,1806,245,0,0,0
3051474889,0,0,4,1,1,0,1806,245,0,0,0
3320831322,0,0,1,1,1,0,1806,245,0,0,0
3320831322,0,0,2,1,1,0,1806,245,0,0,0
3974930780,0,0,5,1,1,0,1626,249,0,0,0
3974930780,0,0,5,1,1,0,1626,249,0,0,0
3833248359,0,0,1,1,1,0,1626,249,0,0,0
3833248359,0,0,2,1,1,0,1626,249,0,0,0
3650590047,0,0,2,1,1,0,11208,250,0,1,0
3912189666,0,0,4,1,1,0,4144,251,0,0,0
3912189666,0,0,1,1,1,0,6984,279,0,0,0
3818295123,0,0,17,1,1,0,3531,333,0,0,0
3091099914,0,0,1,1,1,0,3515,357,0,0,0
3718129909,0,0,6,1,1,0,16754,185,0,0,0
3229037527,0,0,1,1,1,0,29,189,0,0,0
3229037527,0,0,8,1,1,0,29,189,0,1,0
3387919661,0,0,7,1,1,0,2732,240,0,0,0
3194285383,0,0,1,1,1,0,13623,444,0,0,0
3392999721,0,0,4,1,1,0,4430,165,0,0,0
3369379767,0,0,31,1,1,0,3663,376,0,0,0
3490939819,0,0,1,1,1,0,12292,302,0,0,0
3136476112,0,0,1,1,1,0,2152,286,0,1,0
3629723814,0,0,396,1,1,0,1230,141,0,0,0
3956104790,0,0,3,1,1,0,18846,273,0,0,0
3265108826,0,0,8,1,1,0,15488,339,0,0,0
3459406011,0,0,93,1,0,0,0,0,0,0,0
3196385693,0,0,6,1,1,0,9222,366,0,0,0
3050551080,0,0,3,1,1,0,5652,339,0,0,0
3766966408,0,0,3,1,1,0,25147,379,0,0,0
3911448245,0,0,2,1,1,0,30414,288,0,0,0
3345946848,0,0,4590,1,1,0,37339,437,0,0,0
3985028068,0,0,6,1,1,0,33901,286,0,0,0
3053171644,0,0,10887,1,1,0,3335,346,0,0,0
3872705036,0,0,6,1,0,0,0,0,0,0,0
3296030558,0,0,10,1,1,0,3091,337,0,1,0
3605187658,0,0,2,1,0,0,0,0,0,0,0
3534082994,0,0,8931,1,1,0,22855,166,0,0,0
3713319447,0,0,8,1,1,0,11416,268,0,0,0
3870115081,0,0,16,1,1,0,7985,170,0,0,0
3995691281,0,0,4,1,0,0,0,0,0,0,0
3863284511,0,0,17,1,0,0,0,0,0,0,0
3833536833,0,0,2,1,1,0,8332,365,0,0,0
3356665735,0,0,4,1,1,0,1823,200,0,0,0
3393463790,0,0,6,1,1,0,3942,323,0,1,0
3446906786,0,0,8,1,1,0,1584,177,0,0,0
3423573003,0,0,1,1,1,0,15093,347,0,0,0
3280105446,0,0,2,1,0,0,0,0,0,0,0
3746447167,0,0,6,1,1,0,82491,431,0,1,0
3179896190,0,0,18,1,0,0,0,0,0,0,0
3260671403,0,0,8,1,1,0,16322,154,0,0,0
3953480058,0,0,10,1,1,0,5995,398,0,0,0
3267938277,0,0,8,1,1,0,9628,159,0,0,0
3837743414,0,0,2,1,1,0,10234,255,0,0,0
3022708153,0,0,8,1,1,0,2271,282,0,0,0
3763874002,0,0,5,1,1,0,1051,176,0,0,0
3634699858,0,0,3,1,1,0,8459,675,0,0,0
3599914861,0,0,2,1,1,0,8249,322,0,0,0
3132637807,0,0,9969,1,1,0,4545,153,0,0,0
3373599825,0,0,6,1,1,0,2791,406,0,0,0
3401567094,0,0,8927,1,1,0,104570,261,0,0,0
3962597190,0,0,8933,1,1,0,25997,302,0,0,0
3118550800,0,0,1,1,0,0,0,0,0,1,0
3368100122,0,0,1,1,0,0,0,0,0,0,0
3799298969,0,0,17,1,1,0,4754,278,0,0,0
3412707549,0,0,9,1,1,0,26007,455,0,0,0
3072200973,0,0,1,1,0,0,0,0,0,0,0
3514181626,0,0,2,1,1,0,18898,263,0,0,0
3894983423,0,0,8953,1,1,0,5167,181,0,0,0
3877724742,0,0,8,1,1,0,8238,295,0,0,0
3397587670,0,0,1,1,1,0,138147,315,0,1,0
3703889470,0,0,5,1,1,0,26498,352,0,0,0
3589380320,0,0,3,1,1,0,2058,185,0,0,0
3887416698,0,0,25,1,1,0,12128,4356,0,0,0
3222554849,0,0,17,1,1,0,5805,175,0,0,0
3624371902,0,0,4,1,1,0,15104,277,0,0,0
3721926456,0,0,804,1,1,0,10769,261,0,0,0
3014789234,0,0,7,1,1,0,439,136,0,0,0
3042748011,0,0,29,1,0,0,0,0,0,0,0
3465351429,0,0,6,1,1,0,9797,316,0,0,0
3520831863,0,0,8916,1,0,0,0,0,0,0,0
3561594464,0,0,7,1,1,0,63941,358,0,0,0
3608865300,0,0,5,1,0,0,0,0,0,0,0
3502264428,0,0,8926,1,1,0,22607,187,0,0,0
3865014533,0,0,4,1,1,0,979,313,0,0,0
3800382130,0,0,7,1,1,0,1226,147,0,0,0
3020896257,0,0,6,1,0,0,0,0,0,1,0
3143930722,0,0,3,1,1,0,15074,266,0,0,0
3581792480,0,0,9056,1,1,0,5654,188,0,0,0
3133964674,0,0,6,1,1,0,8062,254,0,0,0
3476801359,0,0,28,1,1,0,5960,281,0,0,0
3916510957,0,0,3,1,0,0,0,0,0,0,0
3860113524,0,0,1,1,0,0,0,0,0,0,0
3101615637,0,0,6,1,1,0,3906,174,0,0,0
3406517586,0,0,1,1,0,0,0,0,0,0,0
3347308040,0,0,8909,1,1,0,13810,430,0,0,0
3934655784,0,0,2,1,1,0,157878,413,0,0,0
3271968554,0,0,5,1,1,0,2295,261,0,1,0
3622013637,0,0,4,1,0,0,0,0,0,0,0
3065236267,0,0,6,1,0,0,0,0,0,0,0
3789641360,0,0,8,1,0,0,0,0,0,0,0
3531750374,0,0,7,1,1,0,15232,302,0,1,0
3455570752,0,0,2764,1,1,0,1010,194,0,0,0
3918282494,0,0,3,1,0,0,0,0,0,0,0
3606744400,0,0,4,1,1,0,7543,304,0,0,0
3316105331,0,0,6,1,1,0,4255,297,0,0,0
3947181502,0,0,6,1,1,0,12433,266,0,0,0
3567487903,0,0,21,1,0,0,0,0,0,0,0
3882574896,0,0,5,1,0,0,0,0,0,1,0
3399995590,0,0,7,1,0,0,0,0,0,0,0
3559409301,0,0,2,1,1,0,323,422,0,0,0
3869927604,0,0,1,1,1,0,5710,217,0,0,0
3279366530,0,0,1,1,0,0,0,0,0,0,0
3797725839,0,0,3,1,0,0,0,0,0,0,0
3039972511,0,0,5,1,1,0,3830,274,0,0,0
3930132376,0,0,2,1,1,0,2257,344,0,0,0
